steamid,playtime_forever,achievement_count,efficiency_score,max_survive_minutes,max_items_crafted,max_zombies_killed,max_players_killed,max_fortitude_skill,max_travel_distance,max_death_count,max_character_level,playtime_outlier,impossible_survival,zero_achieve_high_playtime,suspect_flag,max_activity_mean,max_activity_pca
76561198033535814,482,4,0.0082987551867219,0,0,10,0,0,0,1,0,False,False,False,False,-0.7723603676402566,-1.5446043690422935
76561198023077730,4821,12,0.0024891101431238,0,1500,10,0,0,50,1,7,False,False,False,False,-0.595144579298121,-1.193158657100165
76561197971006744,186,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198000826779,337,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197979864325,411,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197976175533,291,4,0.0137457044673539,0,50,0,0,0,0,0,0,False,False,False,False,-0.7690885062992613,-1.5381888666726389
76561197986916834,72482,37,0.0005104715653541,1680,5000,2500,0,8,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561197986074665,23212,38,0.0016370842667585,1680,5000,2500,1,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198302975346,518,6,0.0115830115830115,0,0,10,0,0,0,1,0,False,False,False,False,-0.7723603676402566,-1.5446043690422935
76561198023519071,1456,18,0.0123626373626373,60,50,100,0,0,50,28,7,False,False,False,False,-0.7135455894070175,-1.4267198645585004
76561198105088252,38,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197982718230,237,5,0.0210970464135021,0,0,0,0,0,0,1,7,False,False,False,False,-0.7611486086618421,-1.5221976022504586
76561198013293052,242,9,0.0371900826446281,60,50,10,0,0,10,1,0,False,False,False,False,-0.7466438610092578,-1.4931827197569978
76561198005968036,13399,30,0.0022389730576908,600,5000,2500,1,0,250,28,140,False,False,False,False,0.7892332021229509,1.576756246715463
76561197992044606,1021,9,0.0088148873653281,60,50,10,0,0,0,1,7,False,False,False,False,-0.7332434507684606,-1.4663703441244966
76561197997616073,2094,21,0.0100286532951289,180,500,500,0,0,50,14,28,False,False,False,False,-0.4961417067036798,-0.9914673069915095
76561198255571986,140,43,0.3071428571428571,1680,5000,2500,25,10,1000,28,300,False,True,False,True,1.460136185838347,2.9204202322364647
76561198112552234,1244,15,0.0120578778135048,0,500,100,0,0,50,1,28,False,False,False,False,-0.6444557392818453,-1.2894932748430836
76561198001468649,392,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198001180013,306,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198053948039,7088,38,0.0053611738148984,1680,5000,2500,0,10,250,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561197983019818,383,10,0.0261096605744125,60,0,10,0,0,10,1,70,False,False,False,False,-0.6181002712046642,-1.235880074642307
76561198239799624,625,15,0.024,180,50,100,0,0,10,14,0,False,False,False,False,-0.686434011592573,-1.372331164041052
76561197992650133,140960,42,0.0002979568671963,1680,5000,2500,25,10,1000,28,300,True,False,False,True,1.460136185838347,2.9204202322364647
76561197973052125,473,1,0.0021141649048625,0,0,0,0,0,0,1,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198014776829,767,20,0.0260756192959582,180,500,10,25,0,10,14,7,False,False,False,False,-0.6435868492828174,-1.287779267081659
76561198400589410,10610,43,0.0040527803958529,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198009121120,371,7,0.0188679245283018,180,0,10,0,0,0,0,7,False,False,False,False,-0.698191975316597,-1.395990379184868
76561198021474487,619,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197989858849,1735,17,0.0097982708933717,0,500,100,0,0,50,7,70,False,False,False,False,-0.5640532778370624,-1.1286190210480767
76561197976530450,13654,38,0.0027830672330452,1680,5000,2500,0,10,250,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561197973141301,5335,24,0.0044985941893158,1680,500,500,0,10,250,1,28,False,False,False,False,0.010258143986841217,0.02354614488286059
76561197992409766,473,6,0.0126849894291754,60,0,0,0,0,0,0,0,False,False,False,False,-0.7542930248750185,-1.508409439807985
76561198258571297,1817,43,0.0236653824986241,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561197975413392,434,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197985450983,1414,21,0.0148514851485148,600,50,100,0,6,50,1,140,False,False,False,False,-0.2766338485832837,-0.551879884866205
76561197988769508,2752,3,0.0010901162790697,0,0,0,0,0,0,1,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197970590608,334,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198004691205,12022,36,0.002994510064881,1680,1500,2500,0,10,1000,14,140,False,False,False,False,0.7716052123836696,1.550088147342546
76561197993775251,757,17,0.0224570673712021,180,500,100,0,4,10,1,28,False,False,False,False,-0.5836877571989827,-1.167691660618159
76561197976579619,520,4,0.0076923076923076,60,0,10,0,0,0,0,0,False,False,False,False,-0.7521043736126358,-1.5040038309673187
76561198049726399,226,2,0.0088495575221238,0,0,0,0,0,0,1,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198090321265,70715,43,0.0006080746659124,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198246701002,262,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198049199276,191,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561199469211097,8133,43,0.0052871019304069,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198318971896,2675,43,0.0160747663551401,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561197987664448,48,6,0.125,0,0,10,0,0,0,1,0,False,False,False,False,-0.7723603676402566,-1.5446043690422935
76561198002385573,585,2,0.0034188034188034,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197993566384,147,8,0.0544217687074829,60,0,10,0,0,0,1,7,False,False,False,False,-0.7387039633718386,-1.4771914553348175
76561198009764050,8230,36,0.004374240583232,1680,5000,2500,0,10,250,14,140,False,False,False,False,1.153841094620126,2.3075659320650095
76561198049445507,2734,20,0.0073152889539136,600,1500,500,0,0,50,1,28,False,False,False,False,-0.245139496442775,-0.49084131626026783
76561198008369751,67065,43,0.0006411690151345,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561199258030893,15634,43,0.0027504157605219,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561197968658003,265,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198013115338,1564,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198044048161,3247,15,0.004619648906683,60,500,10,0,0,10,14,70,False,False,False,False,-0.5634951451708847,-1.127668962539098
76561198828182183,495,8,0.0161616161616161,0,0,10,0,0,0,7,0,False,False,False,False,-0.7723603676402566,-1.5446043690422935
76561197996311925,42224,39,0.000923645320197,1680,5000,2500,0,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198086439893,375,4,0.0106666666666666,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198060737300,1265,16,0.0126482213438735,180,0,100,0,4,10,7,70,False,False,False,False,-0.5578904217879793,-1.1150285189263613
76561198043655647,321,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198339208379,1260,25,0.0198412698412698,180,500,500,1,8,50,7,28,False,False,False,False,-0.4961417067036798,-0.9914673069915095
76561198118726910,452,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198024195554,556,10,0.0179856115107913,0,0,0,25,0,0,14,28,False,False,False,False,-0.7209473779394506,-1.4417604753529552
76561198082038951,6008,30,0.0049933422103861,1680,5000,2500,0,10,250,1,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561197963280337,83445,40,0.0004793576607346,1680,5000,2500,25,8,1000,28,300,True,False,False,True,1.460136185838347,2.9204202322364647
76561198074461923,1740,26,0.0149425287356321,60,1500,100,0,10,10,14,28,False,False,False,False,-0.5149894931866655,-1.0324705125616906
76561198091192474,169600,43,0.000253537735849,1680,5000,2500,25,10,1000,28,300,True,False,False,True,1.460136185838347,2.9204202322364647
76561197996778486,36705,38,0.001035281296826,1680,5000,2500,1,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198091078414,467,10,0.0214132762312633,60,50,10,0,4,0,0,0,False,False,False,False,-0.7466438610092578,-1.4931827197569978
76561198016849836,7104,43,0.0060529279279279,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198053568113,251,12,0.047808764940239,180,50,10,0,0,10,0,28,False,False,False,False,-0.6525302319908275,-1.3047321410770436
76561198314448828,1446,43,0.0297372060857538,1680,5000,2500,25,10,1000,28,300,False,True,False,True,1.460136185838347,2.9204202322364647
76561198337784749,544,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197961780979,365,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198057885021,2021,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198137933363,600,6,0.01,0,50,0,0,0,0,1,0,False,False,False,False,-0.7690885062992613,-1.5381888666726389
76561198107302800,4050,23,0.005679012345679,600,1500,500,0,0,250,7,70,False,False,False,False,-0.16473703499799203,-0.3299670624652608
76561198044056333,745,17,0.0228187919463087,180,500,100,0,0,50,1,28,False,False,False,False,-0.5836877571989827,-1.167691660618159
76561198037440919,1243,14,0.0112630732099758,180,500,10,0,0,10,1,28,False,False,False,False,-0.6033856185604259,-1.2073421401841553
76561198022427391,639,5,0.0078247261345852,0,0,0,0,0,0,1,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198003139484,500,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198104108624,674,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198013359357,315,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198031956733,14887,43,0.0028884261436152,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561197980993256,5108,29,0.0056773688332028,1680,5000,500,1,4,250,14,70,False,False,False,False,0.5821067397356394,1.1583204076067493
76561198026157552,8455,40,0.0047309284447072,1680,5000,2500,25,10,250,28,70,False,False,False,False,1.0198369922121544,2.039442175739998
76561198078011536,473,10,0.0211416490486257,60,50,10,0,0,10,1,0,False,False,False,False,-0.7466438610092578,-1.4931827197569978
76561197970417670,7058,28,0.0039671294984414,600,5000,500,0,4,250,28,140,False,False,False,False,0.35150294964643597,0.6956344785822147
76561198061248268,19136,15,0.0007838628762541,180,500,100,0,0,10,7,7,False,False,False,False,-0.6238889879213743,-1.2481287875156628
76561198044681116,1927,4,0.0020757654385054,0,0,10,0,0,0,0,0,False,False,False,False,-0.7723603676402566,-1.5446043690422935
76561198003772642,21724,39,0.0017952494936475,1680,5000,2500,0,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198107077231,172,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198067163683,366,7,0.0191256830601092,0,50,10,0,0,0,1,0,False,False,False,False,-0.7668998550368786,-1.5337832578319726
76561198011208350,316,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198285006935,292,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198030728359,18724,43,0.0022965178380687,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198037583383,1126,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198023296561,396,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198028883943,12239,39,0.0031865348476182,1680,5000,2500,10,10,250,28,140,False,False,False,False,1.153841094620126,2.3075659320650095
76561198064783067,394,9,0.0228426395939086,60,0,100,0,0,10,7,0,False,False,False,False,-0.7324065122511927,-1.4643533514013225
76561199068196811,226,2,0.0088495575221238,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197970862067,313,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198096461150,784,9,0.0114795918367346,60,0,100,0,0,10,7,0,False,False,False,False,-0.7324065122511927,-1.4643533514013225
76561198180204111,3725,21,0.0056375838926174,180,5000,500,0,4,50,1,28,False,False,False,False,-0.004695572399664616,-0.017567298062627763
76561198303571736,35758,43,0.0012025281055987,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198038911024,17301,33,0.0019074041962892,1680,1500,2500,1,10,250,7,300,False,False,False,False,1.0779003036018906,2.1629424475140016
76561198026564874,412,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197993621828,7779,33,0.0042421905129193,180,5000,2500,0,8,250,28,300,False,False,False,False,0.9537363351478259,1.9054067803620947
76561197994120171,1250,21,0.0168,180,1500,100,0,6,50,7,28,False,False,False,False,-0.47447750513142384,-0.951269436411741
76561198832730470,624,12,0.0192307692307692,180,50,100,0,0,10,1,7,False,False,False,False,-0.6730336013517758,-1.3455187884085509
76561197965217014,768,9,0.01171875,60,50,10,0,0,10,1,0,False,False,False,False,-0.7466438610092578,-1.4931827197569978
76561197980143180,481,10,0.0207900207900207,0,50,0,0,0,1000,1,0,False,False,False,False,-0.7690885062992613,-1.5381888666726389
76561198073661699,4224,43,0.0101799242424242,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198084542691,5707,14,0.0024531277378657,60,50,100,0,0,10,28,28,False,False,False,False,-0.6733443586846259,-1.346282737660997
76561198070109610,12879,43,0.0033387685379299,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198017078280,430,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197990004842,390,12,0.0307692307692307,60,50,10,0,0,10,7,7,False,False,False,False,-0.7332434507684606,-1.4663703441244966
76561198401086147,1090,43,0.0394495412844036,1680,5000,2500,25,10,1000,28,300,False,True,False,True,1.460136185838347,2.9204202322364647
76561198034249692,415,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198076402319,12785,40,0.0031286664059444,1680,5000,2500,25,10,250,28,70,False,False,False,False,1.0198369922121544,2.039442175739998
76561198004765961,20676,36,0.0017411491584445,1680,5000,2500,0,10,1000,7,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198011647032,638,2,0.0031347962382445,60,0,10,0,0,0,0,0,False,False,False,False,-0.7521043736126358,-1.5040038309673187
76561197970343967,6133,21,0.0034240991358225,180,5000,500,0,4,50,7,28,False,False,False,False,-0.004695572399664616,-0.017567298062627763
76561198053005358,5267,41,0.0077843174482627,1680,5000,500,25,10,250,28,300,False,False,False,False,1.022405933361832,2.0392984641032164
76561197965309671,64052,43,0.0006713295447448,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198371608856,952,3,0.0031512605042016,0,0,10,0,0,0,1,0,False,False,False,False,-0.7723603676402566,-1.5446043690422935
76561198101876412,14840,38,0.0025606469002695,1680,5000,2500,0,10,1000,14,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198150058321,2745,5,0.0018214936247723,0,0,0,0,0,0,1,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197970259762,13654,43,0.0031492602900249,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198026425351,299,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197971102284,39770,39,0.0009806386723661,1680,5000,2500,0,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198089750720,591,43,0.0727580372250423,1680,5000,2500,25,10,1000,28,300,False,True,False,True,1.460136185838347,2.9204202322364647
76561199024395391,3431,2,0.0005829204313611,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198067824708,247,9,0.0364372469635627,0,0,10,0,0,10,7,0,False,False,False,False,-0.7723603676402566,-1.5446043690422935
76561198932133287,6834,43,0.0062920690664325,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198023174870,352,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197995683465,230,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
